ref#,propertyName,state,county,city,address,listedDate,areaSignificance,geometry,longitude,latitude,fipsBlock,fipsTract,riskIndexRef#,fipsStateCounty,cfldEvents,cfldFreq,cfldRisk,cfldRiskRating,rfldEvents,rfldFreq,rfldRisk,rfldRiskRating
80002702,Municipal Asphalt Plant,NEW YORK,New York,New York,Between 90th and 91st Sts.,FALSE,5/23/1980,ENGINEERING; ARCHITECTURE,POINT (-73.94371733699995 40.77829798200003),40.77829798,-73.94371734,360610152006005,36061015200,T36061015200,36061,4.42992041,4.198817022,Relatively Low,50,2.083333333,22.76040791,Relatively High
78001869,Equitable Building,NEW YORK,New York,New York,120 Broadway,FALSE,6/2/1978,COMMERCE,POINT (-74.01040736299996 40.70826283600007),40.70826284,-74.01040736,360610007001001,36061000700,T36061000700,36061,4.44192041,3.642828972,Relatively Low,50,2.083333333,23.04539415,Relatively High
66000095,Federal Hall National Memorial,NEW YORK,New York,New York,Wall and Nassau Sts.,FALSE,10/15/1966,POLITICS/GOVERNMENT; ARCHITECTURE,POINT (-74.01006693099998 40.70726899000005),40.70726899,-74.01006693,360610007001010,36061000700,T36061000700,36061,4.44192041,3.642828972,Relatively Low,50,2.083333333,23.04539415,Relatively High
72000872,First National City Bank,NEW YORK,New York,New York,55 Wall St.,FALSE,8/18/1972,ARCHITECTURE,POINT (-74.00949111899996 40.70618304000004),40.70618304,-74.00949112,360610007001021,36061000700,T36061000700,36061,4.44192041,3.642828972,Relatively Low,50,2.083333333,23.04539415,Relatively High
72000874,J. P. Morgan & Co. Building,NEW YORK,New York,New York,23 Wall St.,FALSE,6/19/1972,COMMERCE; ARCHITECTURE,POINT (-74.01112554899998 40.70772847900002),40.70772848,-74.01112555,360610007001006,36061000700,T36061000700,36061,4.44192041,3.642828972,Relatively Low,50,2.083333333,23.04539415,Relatively High
78001875,National City Bank,NEW YORK,New York,New York,55 Wall St.,FALSE,6/2/1978,COMMERCE; ARCHITECTURE,POINT (-74.00925839699994 40.70591079100006),40.70591079,-74.0092584,360610007001021,36061000700,T36061000700,36061,4.44192041,3.642828972,Relatively Low,50,2.083333333,23.04539415,Relatively High
78001877,New York Stock Exchange,NEW YORK,New York,New York,11 Wall St.,FALSE,6/2/1978,COMMERCE; ECONOMICS,POINT (-74.01113886599995 40.70682774700003),40.70682775,-74.01113887,360610007001008,36061000700,T36061000700,36061,4.44192041,3.642828972,Relatively Low,50,2.083333333,23.04539415,Relatively High
8001089,First Reformed Protestant Dutch Church of Kingston,NEW YORK,Ulster,City of Kingston,272 Wall Street,FALSE,10/6/2008,ARCHITECTURE,POINT (-74.01897425599998 41.93273352800003),41.93273353,-74.01897426,361119524001020,36111952400,T36111952400,36111,0.002,2.453046299,Very Low,87,3.625,21.71469613,Relatively High
70000925,"Austen, Elizabeth Alice, House-Clear Comfort",NEW YORK,Richmond,New York,2 Hylan Blvd.,FALSE,7/28/1970,ARCHITECTURE; ART; SOCIAL HISTORY,POINT (-74.06320780299995 40.61501415400005),40.61501415,-74.0632078,360850006002002,36085000600,T36085000600,36085,4.43192041,2.103272182,Very Low,50,2.083333333,23.02604921,Relatively High
8000140,Fraunces Tavern,NEW YORK,New York,New York,54 Pearl St.,FALSE,3/6/2008,ARCHITECTURE; SOCIAL HISTORY; EDUCATION; OTHER,POINT (-74.01088794299994 40.70538424600005),40.70538425,-74.01088794,360610009001000,36061000900,T36061000900,36061,4.44192041,2.040066759,Very Low,50,2.083333333,20.88684058,Relatively High
72001586,New York Cotton Exchange,NEW YORK,New York,New York,1 Hanover Sq.,FALSE,1/7/1972,COMMERCE; ARCHITECTURE,POINT (-74.00975184699996 40.70456375300006),40.70456375,-74.00975185,360610009001011,36061000900,T36061000900,36061,4.44192041,2.040066759,Very Low,50,2.083333333,20.88684058,Relatively High
72000891,"Watson, James, House",NEW YORK,New York,New York,7 State St.,FALSE,7/24/1972,ARCHITECTURE,POINT (-74.01368692299997 40.70261555300004),40.70261555,-74.01368692,360610009001013,36061000900,T36061000900,36061,4.44192041,2.040066759,Very Low,50,2.083333333,20.88684058,Relatively High
12000482,"Beecher, James C., House",NEW YORK,Tioga,Owego,560 5th Ave.,FALSE,8/7/2012,ARCHITECTURE; MILITARY,POINT (-76.24568514399994 42.10641749300004),42.10641749,-76.24568514,361070205002013,36107020500,T36107020500,36107,,,Not Applicable,56,2.333333333,51.43046482,Very High
86000489,"Westinghouse, George, Jr., Birthplace and Boyhood Home",NEW YORK,Schoharie,Central Bridge,Westinghouse Rd.,FALSE,3/20/1986,INVENTION,POINT (-74.33176637799994 42.70905563600007),42.70905564,-74.33176638,360957401003006,36095740100,T36095740100,36095,,,Not Applicable,45,1.875,29.33191065,Relatively High
66000506,"Miller, Lewis, Cottage, Chautauqua Institution",NEW YORK,Chautauqua,Chautauqua,NY 17J,FALSE,10/15/1966,EDUCATION,POINT (-78.73897208599999 42.19841675800006),42.19841676,-78.73897209,360099607024060,36009960702,T36009960702,36009,,,Not Applicable,54,2.25,28.57543266,Relatively High
66000512,"Woodchuck Lodge (Burroughs, John, Home)",NEW YORK,Delaware,Roxbury,2 mi. from Roxbury on Roxbury Rd.,FALSE,10/15/1966,CONSERVATION; LITERATURE,POINT (-74.58363044599997 42.29652228000003),42.29652228,-74.58363045,360259711003023,36025971100,T36025971100,36025,,,Not Applicable,57,2.375,26.21817983,Relatively High
72000859,Fort Klock,NEW YORK,Montgomery,St. Johnsville,2 mi. E of St. Johnsville on NY 5,FALSE,11/28/1972,COMMERCE; MILITARY,POINT (-74.64986623999994 42.98506803800007),42.98506804,-74.64986624,360570724001044,36057072400,T36057072400,36057,,,Not Applicable,73,3.041666666,23.6572811,Relatively High
88000110,"Ingersoll, Robert, Birthplace",NEW YORK,Yates,Dresden,Main St.,FALSE,2/11/1988,POLITICS/GOVERNMENT; ARCHITECTURE,POINT (-76.95614834899999 42.68401855500008),42.68401856,-76.95614835,361231501002033,36123150100,T36123150100,36123,,,Not Applicable,19,0.791666666,23.54711771,Relatively High
75001235,"Haynes, Lemuel, House",NEW YORK,Washington,South Granville,Rte. 149,FALSE,5/15/1975,MILITARY; BLACK; POLITICS/GOVERNMENT; RELIGION,POINT (-73.28292201599999 43.37115731100005),43.37115731,-73.28292202,361150840002066,36115084000,T36115084000,36115,,,Not Applicable,59,2.458333333,21.88405377,Relatively High
70000439,Palmer-Marsh House,NORTH CAROLINA,Beaufort,Bath,"Main St., S of NC 92",FALSE,2/26/1970,ARCHITECTURE,POINT (-76.81382816999997 35.47682892600005),35.47682893,-76.81382817,370139307002044,37013930700,T37013930700,37013,2.751602056,20.10080286,Relatively High,19,0.791666666,23.8217844,Relatively High
70000451,Market House,NORTH CAROLINA,Cumberland,Fayetteville,Market Sq.,FALSE,9/15/1970,ARCHITECTURE,POINT (-78.87753111899997 35.05293751200003),35.05293751,-78.87753112,370510038002041,37051003800,T37051003800,37051,0.002,1.690754383,Very Low,52,2.166666666,32.96866755,Relatively High
79001664,All Souls Episcopal Church and Parish House,NORTH CAROLINA,Buncombe,Asheville,2 Angle St.,FALSE,11/15/1979,COMMERCE; ARCHITECTURE; RELIGION,POINT (-82.54257163899996 35.56540089300006),35.56540089,-82.54257164,370210020003021,37021002000,T37021002000,37021,,,Not Applicable,38,1.583333333,31.2685628,Relatively High
79001667,"Barker, Clarence, Memorial Hospital",NORTH CAROLINA,Buncombe,Asheville,2--6 Reed St.,FALSE,11/15/1979,ARCHITECTURE; SOCIAL HISTORY,POINT (-82.54091175999997 35.56515170000006),35.5651517,-82.54091176,370210020003014,37021002000,T37021002000,37021,,,Not Applicable,38,1.583333333,31.2685628,Relatively High
79001668,Biltmore Estate Office,NORTH CAROLINA,Buncombe,Asheville,10 Biltmore Plaza,FALSE,11/15/1979,ARCHITECTURE; SOCIAL HISTORY,POINT (-82.54272523499998 35.56765283400006),35.56765283,-82.54272523,370210020003007,37021002000,T37021002000,37021,,,Not Applicable,38,1.583333333,31.2685628,Relatively High
79001669,Biltmore Shoe Store,NORTH CAROLINA,Buncombe,Asheville,8 Lodge St.,FALSE,11/15/1979,ARCHITECTURE,POINT (-82.54272523499998 35.56765283400006),35.56765283,-82.54272523,370210020003007,37021002000,T37021002000,37021,,,Not Applicable,38,1.583333333,31.2685628,Relatively High
79001670,Biltmore Village Commercial Buildings,NORTH CAROLINA,Buncombe,Asheville,Brook St. and Biltmore Plaza,FALSE,11/15/1979,COMMERCE; ARCHITECTURE; SOCIAL HISTORY,POINT (-82.54272523499998 35.56765283400006),35.56765283,-82.54272523,370210020003007,37021002000,T37021002000,37021,,,Not Applicable,38,1.583333333,31.2685628,Relatively High
79001673,Biltmore-Oteen Bank Building,NORTH CAROLINA,Buncombe,Asheville,12 Lodge St.,FALSE,11/15/1979,ARCHITECTURE,POINT (-82.54272523499998 35.56765283400006),35.56765283,-82.54272523,370210020003007,37021002000,T37021002000,37021,,,Not Applicable,38,1.583333333,31.2685628,Relatively High
79001679,McGeahy Building,NORTH CAROLINA,Buncombe,Asheville,7 1/2 Biltmore Plaza,FALSE,11/15/1979,ARCHITECTURE,POINT (-82.54272523499998 35.56765283400006),35.56765283,-82.54272523,370210020003007,37021002000,T37021002000,37021,,,Not Applicable,38,1.583333333,31.2685628,Relatively High
79001680,"Reed, Samuel Harrison, House",NORTH CAROLINA,Buncombe,Asheville,119 Dodge St.,FALSE,11/15/1979,ARCHITECTURE,POINT (-82.53935011099998 35.56427013200005),35.56427013,-82.53935011,370210020003003,37021002000,T37021002000,37021,,,Not Applicable,38,1.583333333,31.2685628,Relatively High
79001684,Southern Railway Passenger Depot,NORTH CAROLINA,Buncombe,Asheville,1 Biltmore Plaza,FALSE,11/15/1979,ARCHITECTURE,POINT (-82.54272523499998 35.56765283400006),35.56765283,-82.54272523,370210020003007,37021002000,T37021002000,37021,,,Not Applicable,38,1.583333333,31.2685628,Relatively High
70000459,Harper House,NORTH CAROLINA,Johnston,Harper,Near jct. of SR 1008 and 1188,FALSE,2/26/1970,MILITARY; ARCHITECTURE; SOCIAL HISTORY,POINT (-78.33223313899998 35.30154818200003),35.30154818,-78.33223314,371010413002036,37101041300,T37101041300,37101,,,Not Applicable,39,1.625,27.3477753,Relatively High
79001759,Rogers-Bagley-Daniels-Pegues House,NORTH CAROLINA,Wake,Raleigh,125 E. South St.,FALSE,3/21/1979,POLITICS/GOVERNMENT; ARCHITECTURE,POINT (-78.63724736599994 35.77219517000003),35.77219517,-78.63724737,371830509001003,37183050900,T37183050900,37183,,,Not Applicable,103,4.291666666,21.56123703,Relatively High
71000629,Fort Totten,NORTH DAKOTA,Benson,Fort Totten,S of Fort Totten off ND 57,FALSE,12/9/1971,MILITARY,POINT (-98.99345955099994 47.97749317200004),47.97749317,-98.99345955,380059401001268,38005940100,T38005940100,38005,,,Not Applicable,60,2.5,46.42965739,Very High
66000613,James A. Garfield National Historic Site,OHIO,Lake,Mentor,8095 Mentor Ave.,FALSE,10/15/1966,POLITICS/GOVERNMENT,POINT (-81.34695091599997 41.66236374800008),41.66236375,-81.34695092,390852065001005,39085206500,T39085206500,39085,0,0,No Rating,35,1.458333333,20.13544952,Relatively High
15000675,Lawnfield-James A. Garfield Estate (Additional Documentation and Boundary Clarification),OHIO,Lake,Mentor,8095 Mentor Ave.,FALSE,9/29/2015,POLITICS/GOVERNMENT; ARCHITECTURE; HISTORIC - NON-ABORIGINAL,POINT (-81.35102438399997 41.66212443700005),41.66212444,-81.35102438,390852065001005,39085206500,T39085206500,39085,0,0,No Rating,35,1.458333333,20.13544952,Relatively High
66000608,"Edison, Thomas Alva, Birthplace",OHIO,Erie,Milan,Edison Dr.,FALSE,10/15/1966,INVENTION,POINT (-82.60495634699998 41.29995453700008),41.29995454,-82.60495635,390430418005015,39043041800,T39043041800,39043,0,0,No Rating,47,1.958333333,19.97925705,Relatively High
80002944,"Parker, John P., House",OHIO,Brown,Ripley,300 Front St.,FALSE,1/7/1980,INDUSTRY; SOCIAL HISTORY; INVENTION,POINT (-83.84922291199996 38.75013862700007),38.75013863,-83.84922291,390159517001031,39015951700,T39015951700,39015,,,Not Applicable,61,2.541666666,34.08074069,Very High
66000604,"Manasseh Cutler Hall, Ohio University",OHIO,Athens,Athens,Ohio University campus,FALSE,10/15/1966,EDUCATION,POINT (-82.10037907199995 39.32613703300007),39.32613703,-82.10037907,390099739011002,39009973901,T39009973901,39009,,,Not Applicable,70,2.916666666,25.91383214,Relatively High
74001537,"Lundy, Benjamin, House",OHIO,Jefferson,Mt. Pleasant,Union and 3rd Sts.,FALSE,5/30/1974,POLITICS/GOVERNMENT; SOCIAL HISTORY,POINT (-80.80370479299995 40.17479261300008),40.17479261,-80.80370479,390810121001049,39081012100,T39081012100,39081,,,Not Applicable,37,1.541666666,21.60864454,Relatively High
72001042,People's Federal Savings and Loan Association,OHIO,Shelby,Sidney,101 E. Court St.,FALSE,6/5/1972,ARCHITECTURE,POINT (-84.15673573899994 40.28397741500004),40.28397742,-84.15673574,391499720003019,39149972000,T39149972000,39149,,,Not Applicable,47,1.958333333,20.38808872,Relatively High
75002068,"Gardner, Jefferson, House",OKLAHOMA,McCurtain,Eagletown,3 mi. W of Eagletown off U.S. 70,FALSE,4/4/1975,HISTORIC - ABORIGINAL; NATIVE AMERICAN; POLITICS/GOVERNMENT; SOCIAL HISTORY,POINT (-94.62364547499999 34.04637653600003),34.04637654,-94.62364547,400890985001572,40089098500,T40089098500,40089,,,Not Applicable,51,2.125,31.48097491,Relatively High
70000530,Murrell Home,OKLAHOMA,Cherokee,Park Hill,4 mi. S of Tahlequah,FALSE,6/22/1970,NATIVE AMERICAN; EDUCATION; POLITICS/GOVERNMENT; ARCHITECTURE; SOCIAL HISTORY,POINT (-94.96440618999998 35.84925007100003),35.84925007,-94.96440619,400219783001044,40021978300,T40021978300,40021,,,Not Applicable,89,3.708333333,29.09567611,Relatively High
75001578,Dewey Hotel,OKLAHOMA,Washington,Dewey,Delaware and Don Tyler Ave.,FALSE,4/4/1975,COMMERCE; RELIGION; SOCIAL HISTORY,POINT (-95.93777123799998 36.79924713100007),36.79924713,-95.93777124,401470011002107,40147001100,T40147001100,40147,,,Not Applicable,34,1.416666666,26.8430725,Relatively High
86000818,Gold Beach Ranger Station,OREGON,Curry,Gold Beach,Siskiyou National Forest,FALSE,4/8/1986,CONSERVATION; POLITICS/GOVERNMENT; ARCHITECTURE,POINT (-124.420218332 42.40182898900008),42.40182899,-124.4202183,410159502002051,41015950200,T41015950200,41015,4.512,6.232006931,Relatively Low,41,1.708333333,46.85216336,Very High
86000837,Cedar Guard Station No. 1019,OREGON,Josephine,Cave Junction,"Illinois Valley Rd., Siskiyou National Forest",FALSE,4/8/1986,CONSERVATION; POLITICS/GOVERNMENT; ARCHITECTURE,POINT (-123.462253647 42.14139239500003),42.1413924,-123.4622536,410333616004197,41033361600,T41033361600,41033,,,Not Applicable,18,0.75,29.95287836,Relatively High
87001346,Oregon Caves Chateau,OREGON,Josephine,Oregon Caves National Monument,Off SR 46,FALSE,5/28/1987,ARCHITECTURE,POINT (-123.4076808679999 42.09851293100007),42.09851293,-123.4076809,410333616004075,41033361600,T41033361600,41033,,,Not Applicable,18,0.75,29.95287836,Relatively High
86000845,Lake of the Woods Ranger Station-Work Center,OREGON,Klamath,Klamath Falls,Winema National Forest,FALSE,4/8/1986,CONSERVATION; POLITICS/GOVERNMENT; ARCHITECTURE,POINT (-122.227145383 42.38575153400006),42.38575153,-122.2271454,410359703001396,41035970300,T41035970300,41035,,,Not Applicable,9,0.375,25.51862579,Relatively High
86000836,"John Day Compound, Supervisor's Warehouse",OREGON,Grant,John Day,Malheur National Forest,FALSE,4/11/1986,CONSERVATION; POLITICS/GOVERNMENT; ARCHITECTURE,POINT (-118.959771475 44.41824535300003),44.41824535,-118.9597715,410239602003003,41023960200,T41023960200,41023,,,Not Applicable,9,0.375,21.30513274,Relatively High
86000833,Supervisor's House No. 1001,OREGON,Grant,John Day,Malheur National Forest,FALSE,4/11/1986,CONSERVATION; POLITICS/GOVERNMENT; ARCHITECTURE,POINT (-118.949980442 44.41165192100004),44.41165192,-118.9499804,410239602005042,41023960200,T41023960200,41023,,,Not Applicable,9,0.375,21.30513274,Relatively High
86000838,Store Gulch Guard Station No. 1020,OREGON,Josephine,Cave Junction,"Illinois Valley Rd., Siskiyou National Forest",FALSE,4/8/1986,CONSERVATION; POLITICS/GOVERNMENT; ARCHITECTURE,POINT (-123.752210604 42.29794357700007),42.29794358,-123.7522106,410333615001094,41033361500,T41033361500,41033,,,Not Applicable,18,0.75,21.21893135,Relatively High
69000157,Fort Mifflin Hospital,PENNSYLVANIA,Philadelphia,Philadelphia,Marina and Penrose Ferry Rds.,FALSE,9/29/1969,MILITARY; ENGINEERING; ARCHITECTURE,POINT (-75.21129315299999 39.87621925400003),39.87621925,-75.21129315,421019809001139,42101980900,T42101980900,42101,4.425936328,34.26667601,Relatively High,142,5.916666666,21.66162891,Relatively High
66000682,Gloria Dei (Old Swedes') Church National Historic Site,PENNSYLVANIA,Philadelphia,Philadelphia,"Swanson St., between Christian and Water Sts.",FALSE,10/15/1966,EUROPEAN; ARCHITECTURE; RELIGION,POINT (-75.14395216999998 39.93397270300005),39.9339727,-75.14395217,421010366001070,42101036600,T42101036600,42101,4.425936328,29.36427691,Relatively High,142,5.916666666,19.44485673,Relatively Moderate
71000702,1724 Chester Courthouse,PENNSYLVANIA,Delaware,Chester,Market St. below 5th St.,FALSE,5/27/1971,ARCHITECTURE,POINT (-75.35966073899993 39.84938123100005),39.84938123,-75.35966074,420454050003034,42045405000,T42045405000,42045,4.425936328,20.09098452,Relatively High,111,4.625,18.67815017,Relatively Moderate
8001088,College of Physicians of Philadelphia Building,PENNSYLVANIA,Philadelphia,Philadelphia,19 South 22nd Street,FALSE,10/6/2008,HEALTH/MEDICINE; EDUCATION; ARCHITECTURE,POINT (-75.17663094999995 39.95360155800006),39.95360156,-75.17663095,421010004011019,42101000401,T42101000401,42101,4.419952246,10.87264933,Relatively Moderate,142,5.916666666,20.79081917,Relatively High
71000724,First Unitarian Church,PENNSYLVANIA,Philadelphia,Philadelphia,2121 Chestnut St.,FALSE,5/27/1971,ARCHITECTURE,POINT (-75.17651109399998 39.95252054300005),39.95252054,-75.17651109,421010004011027,42101000401,T42101000401,42101,4.419952246,10.87264933,Relatively Moderate,142,5.916666666,20.79081917,Relatively High
83002281,WCAU Studios,PENNSYLVANIA,Philadelphia,Philadelphia,1618-22 Chestnut St.,FALSE,1/27/1983,ART; ARCHITECTURE; COMMUNICATIONS,POINT (-75.17382596299996 39.95549790000007),39.9554979,-75.17382596,421010004011000,42101000401,T42101000401,42101,4.419952246,10.87264933,Relatively Moderate,142,5.916666666,20.79081917,Relatively High
71000720,Cathedral of Saints Peter and Paul,PENNSYLVANIA,Philadelphia,Philadelphia,18th St. and the Pkwy.,FALSE,6/24/1971,ARCHITECTURE,POINT (-75.16856212799996 39.95739778100005),39.95739778,-75.16856213,421010003001013,42101000300,T42101000300,42101,4.423936328,7.461224451,Relatively Low,142,5.916666666,20.20165745,Relatively High
85000039,Franklin Institute Science Museum,PENNSYLVANIA,Philadelphia,Philadelphia,20th St. and the Benjamin Franklin Pkwy.,FALSE,1/3/1985,SCIENCE; ARCHITECTURE; INVENTION,POINT (-75.17324740199996 39.95820176000007),39.95820176,-75.1732474,421010003002008,42101000300,T42101000300,42101,4.423936328,7.461224451,Relatively Low,142,5.916666666,20.20165745,Relatively High
71000731,Pennsylvania Academy of the Fine Arts,PENNSYLVANIA,Philadelphia,Philadelphia,SW corner of Broad and Cherry Sts.,FALSE,5/27/1971,ART; ARCHITECTURE,POINT (-75.16340542399996 39.95524278400006),39.95524278,-75.16340542,421010003001043,42101000300,T42101000300,42101,4.423936328,7.461224451,Relatively Low,142,5.916666666,20.20165745,Relatively High
93001610,Race Street Friends Meetinghouse,PENNSYLVANIA,Philadelphia,Philadelphia,1515 Cherry St.,FALSE,11/4/1993,RELIGION; SOCIAL HISTORY,POINT (-75.16492829199996 39.95560102200005),39.95560102,-75.16492829,421010003001024,42101000300,T42101000300,42101,4.423936328,7.461224451,Relatively Low,142,5.916666666,20.20165745,Relatively High
70000555,St. Clement's Protestant Episcopal Church,PENNSYLVANIA,Philadelphia,Philadelphia,SW corner of 20th and Cherry Sts.,FALSE,11/20/1970,ARCHITECTURE; RELIGION,POINT (-75.17289138699994 39.95631019800004),39.9563102,-75.17289139,421010003002026,42101000300,T42101000300,42101,4.423936328,7.461224451,Relatively Low,142,5.916666666,20.20165745,Relatively High
72001098,Moravian Pottery and Tile Works,PENNSYLVANIA,Bucks,Doylestown,Court St. and PA 313,FALSE,6/1/1972,ART; EDUCATION; ARCHITECTURE,POINT (-75.12322962999997 40.32315355300005),40.32315355,-75.12322963,420171047011006,42017104701,T42017104701,42017,0.002,0.4262620585,Very Low,108,4.5,26.58570515,Relatively High
73001620,"Harris, John, Mansion",PENNSYLVANIA,Dauphin,Harrisburg,219 S. Front St.,FALSE,9/20/1973,MILITARY; POLITICS/GOVERNMENT; ARCHITECTURE,POINT (-76.87859262499995 40.25675430900003),40.25675431,-76.87859262,420430201002066,42043020100,T42043020100,42043,,,Not Applicable,53,2.208333333,39.44541884,Very High
75001638,Harrisburg Central Railroad Station and Trainshed,PENNSYLVANIA,Dauphin,Harrisburg,Aberdeen St.,FALSE,6/11/1975,ENGINEERING; TRANSPORTATION; ARCHITECTURE,POINT (-76.87745897499997 40.26210580300005),40.2621058,-76.87745897,420430201002036,42043020100,T42043020100,42043,,,Not Applicable,53,2.208333333,39.44541884,Very High
80003585,Parsons-Taylor House,PENNSYLVANIA,Northampton,Easton,4th and Ferry Sts.,FALSE,8/22/1980,EXPLORATION/SETTLEMENT; POLITICS/GOVERNMENT; ARCHITECTURE,POINT (-75.21027953799995 40.68987320000008),40.6898732,-75.21027954,420950144003044,42095014400,T42095014400,42095,,,Not Applicable,84,3.5,34.70965781,Very High
80003404,St. Nicholas Croatian Church,PENNSYLVANIA,Allegheny,Millvale,24 Maryland Ave.,FALSE,5/6/1980,ART; SOCIAL HISTORY,POINT (-79.96964208999998 40.47706555500002),40.47706556,-79.96964209,420034270002010,42003427000,T42003427000,42003,,,Not Applicable,183,7.625,26.29676877,Relatively High
72001177,Erie Railroad Station,PENNSYLVANIA,Susquehanna,Susquehanna,S bank of Susquehanna River,FALSE,6/19/1972,COMMERCE; TRANSPORTATION; ARCHITECTURE,POINT (-75.60801616899994 41.94530424600003),41.94530425,-75.60801617,421150323002002,42115032300,T42115032300,42115,,,Not Applicable,40,1.666666666,25.04963295,Relatively High
75001658,Gemeinhaus-Lewis David De Schweinitz Residence,PENNSYLVANIA,Northampton,Bethlehem,W. Church St.,FALSE,5/15/1975,SCIENCE; ARCHITECTURE; RELIGION,POINT (-75.38077235099996 40.61880598400006),40.61880598,-75.38077235,420950108002040,42095010800,T42095010800,42095,,,Not Applicable,84,3.5,24.15204675,Relatively High
70000550,Denison House,PENNSYLVANIA,Luzerne,Forty Fort,35 Denison St.,FALSE,12/2/1970,ARCHITECTURE,POINT (-75.86248960699999 41.29938361000006),41.29938361,-75.86248961,420792121001002,42079212100,T42079212100,42079,,,Not Applicable,59,2.458333333,23.71442553,Relatively High
78002477,National Transit Building,PENNSYLVANIA,Venango,Oil City,206 Seneca St.,FALSE,9/13/1978,COMMERCE; ARCHITECTURE,POINT (-79.70880079999995 41.43506320900008),41.43506321,-79.7088008,421212007001037,42121200700,T42121200700,42121,,,Not Applicable,61,2.541666666,21.42013537,Relatively High
76001679,"Acheson, Edward G., House",PENNSYLVANIA,Washington,Monongahela,908 Main St.,FALSE,5/11/1976,INVENTION,POINT (-79.93293356599997 40.20533323700005),40.20533324,-79.93293357,421257731001029,42125773100,T42125773100,42125,,,Not Applicable,94,3.916666666,20.67392793,Relatively High
80000019,Flying Horse Carousel,RHODE ISLAND,Washington,Westerly,Bay St.,FALSE,1/11/1980,ART; ENTERTAINMENT/RECREATION,POINT (-71.85803652199996 41.30892186800003),41.30892187,-71.85803652,440090510001009,44009051000,T44009051000,44009,4.477824905,14.11412674,Relatively Moderate,20,0.833333333,22.71252792,Relatively High
88001819,Fort Fremont Hospital,SOUTH CAROLINA,Beaufort,Frogmore,.3 mi. from Land's End Rd.,FALSE,5/26/1989,MILITARY; HEALTH/MEDICINE; ARCHITECTURE,POINT (-80.64355331199994 32.30835202300005),32.30835202,-80.64355331,450130011023059,45013001102,T45013001102,45013,2.743617974,18.8157614,Relatively Moderate,24,1,29.00992689,Relatively High
88001773,"Oaks, The",SOUTH CAROLINA,Beaufort,Frogmore,On unpaved rd. .3 mi. W of SC Sec. Rd. 165,FALSE,10/6/1988,MILITARY; BLACK; EDUCATION,POINT (-80.61984498799995 32.38929171300003),32.38929171,-80.61984499,450130011022002,45013001102,T45013001102,45013,2.743617974,18.8157614,Relatively Moderate,24,1,29.00992689,Relatively High
88001779,"Simmons, Robert, House",SOUTH CAROLINA,Beaufort,Frogmore,On unpaved rd. .5 mi. S of US Hwy. 21,FALSE,10/6/1988,ARCHITECTURE,POINT (-80.60388718899998 32.39158794600007),32.39158795,-80.60388719,450130011022002,45013001102,T45013001102,45013,2.743617974,18.8157614,Relatively Moderate,24,1,29.00992689,Relatively High
88001723,"Alston, Emanuel, House",SOUTH CAROLINA,Beaufort,Frogmore,"Sec. Rd. 161, .25 mi. N of jct. with US 21",FALSE,10/6/1988,ARCHITECTURE,POINT (-80.55874981299996 32.40334546600008),32.40334547,-80.55874981,450130011012054,45013001101,T45013001101,45013,2.743617974,18.68394937,Relatively Moderate,24,1,26.0559087,Relatively High
88001726,"Bailey, Dr. York, House",SOUTH CAROLINA,Beaufort,Frogmore,"US Hwy. 21, approx. .2 mi. E of jct. with Lands End Rd.",FALSE,10/6/1988,HEALTH/MEDICINE; BLACK; ARCHITECTURE,POINT (-80.57408722599996 32.39798572300003),32.39798572,-80.57408723,450130011012023,45013001101,T45013001101,45013,2.743617974,18.68394937,Relatively Moderate,24,1,26.0559087,Relatively High
88001730,Coffin Point Plantation Caretaker's House,SOUTH CAROLINA,Beaufort,Frogmore,"Adjacent to Coffin Point Plantation, off Seaside Rd.",FALSE,5/28/1989,ARCHITECTURE; SOCIAL HISTORY,POINT (-80.47306692799998 32.43585209400004),32.43585209,-80.47306693,450130011013007,45013001101,T45013001101,45013,2.743617974,18.68394937,Relatively Moderate,24,1,26.0559087,Relatively High
88001733,"Corner Packing Shed, The",SOUTH CAROLINA,Beaufort,Frogmore,"US Hwy. 21, W of jct. with Land's End Rd.",FALSE,10/6/1988,COMMERCE; ARCHITECTURE,POINT (-80.57600279699994 32.39763135200008),32.39763135,-80.5760028,450130011012023,45013001101,T45013001101,45013,2.743617974,18.68394937,Relatively Moderate,24,1,26.0559087,Relatively High
88001737,"Corner Store and Office, The",SOUTH CAROLINA,Beaufort,Frogmore,"US Hwy. 21, W of jct. with Lands End Rd.",FALSE,10/6/1988,ARCHITECTURE,POINT (-80.57834533699997 32.39691754400008),32.39691754,-80.57834534,450130011012094,45013001101,T45013001101,45013,2.743617974,18.68394937,Relatively Moderate,24,1,26.0559087,Relatively High
88001739,Eddings Point Community Praise House,SOUTH CAROLINA,Beaufort,Frogmore,"On SC Sec. Rd. 183, .1 mi. N of jct. with SC Sec. Rd. 74",FALSE,5/19/1989,BLACK; ARCHITECTURE; RELIGION; SOCIAL HISTORY,POINT (-80.54366020499998 32.44352506600006),32.44352507,-80.5436602,450130011012023,45013001101,T45013001101,45013,2.743617974,18.68394937,Relatively Moderate,24,1,26.0559087,Relatively High
